date,total_steps,source,device_name,device_manufacturer,creation_time
2022-03-17,129,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-18,2329,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-19,2959,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-20,362,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-21,642,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-22,3049,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-23,283,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-24,1708,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-25,219,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-26,482,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-27,58,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-28,1200,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-29,143,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-30,249,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-03-31,1781,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-01,768,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-02,440,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-03,730,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-04,649,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-05,2774,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-06,74,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-07,4802,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-08,3148,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-09,416,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-10,755,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-11,169,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-12,1030,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-13,5880,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-14,2463,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-15,93,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-16,4948,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-17,3983,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-18,335,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-19,125,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-20,1691,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-21,361,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-22,682,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-23,172,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-24,4248,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-25,627,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-26,332,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-27,150,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-28,1192,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-29,4182,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-04-30,1198,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-01,802,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-02,1526,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-03,445,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-04,4030,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-05,132,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-06,628,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-07,363,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-08,1846,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-09,5947,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-10,370,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-11,356,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-12,24,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-13,248,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-14,217,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-15,328,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-16,16,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-17,568,Apple Health App,iPhone,Apple Inc.,11:48:57
2022-05-18,1823,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-19,38,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-20,126,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-21,1299,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-22,1605,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-23,6357,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-24,70,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-25,86,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-26,490,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-27,67,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-28,4953,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-29,5690,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-30,298,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-05-31,167,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-06-01,540,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-06-02,902,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-06-03,1284,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-06-04,2909,Apple Health App,iPhone,Apple Inc.,02:23:57
2022-06-05,107,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-06,302,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-07,110,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-08,76,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-09,16,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-10,184,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-11,129,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-12,5313,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-13,10,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-14,815,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-15,1080,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-16,108,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-17,1697,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-18,561,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-19,632,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-20,449,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-21,136,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-22,386,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-23,399,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-24,334,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-25,1607,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-26,58,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-27,352,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-28,53,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-29,91,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-06-30,54,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-01,327,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-02,4789,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-03,3201,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-05,2514,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-06,101,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-07,178,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-08,357,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-09,2246,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-10,6326,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-11,127,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-12,125,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-13,158,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-14,3598,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-15,179,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-16,104,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-17,73,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-18,211,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-19,228,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-20,201,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-21,985,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-22,1006,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-23,3122,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-24,2361,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-25,2978,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-26,361,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-27,2178,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-28,77,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-29,129,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-30,87,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-07-31,3444,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-01,2356,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-02,90,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-03,311,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-04,2146,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-05,284,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-06,4595,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-07,108,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-08,10596,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-09,135,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-10,649,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-11,590,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-12,634,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-13,476,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-14,677,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-15,655,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-16,3609,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-17,381,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-18,643,Apple Health App,iPhone,Apple Inc.,11:04:14
2022-08-19,4277,Apple Health App,iPhone,Apple Inc.,02:30:02
2022-08-20,18,Apple Health App,iPhone,Apple Inc.,02:30:02
2022-08-21,17,Apple Health App,iPhone,Apple Inc.,02:30:02
2022-08-22,171,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-08-23,641,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-08-24,644,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-08-25,70,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-08-26,238,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-08-27,278,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-08-28,272,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-08-29,3445,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-08-30,176,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-08-31,54,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-01,528,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-02,128,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-03,150,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-04,124,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-05,292,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-06,50,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-07,6690,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-08,147,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-09,9774,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-10,143,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-11,533,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-12,8671,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-13,1381,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-14,8178,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-15,3287,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-16,4232,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-17,4109,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-18,2197,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-19,9162,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-20,1817,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-21,3251,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-22,1937,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-23,488,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-24,178,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-25,8533,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-26,3633,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-27,106,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-28,617,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-29,1534,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-09-30,4744,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-01,162,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-02,169,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-03,2810,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-04,327,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-05,79,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-06,85,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-07,314,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-08,80,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-09,1245,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-10,46,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-11,7544,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-12,82,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-13,113,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-14,1003,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-15,4003,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-16,3241,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-17,5250,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-18,695,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-19,155,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-20,322,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-21,3099,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-22,1110,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-23,531,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-24,34,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-25,83,Apple Health App,iPhone,Apple Inc.,00:56:46
2022-10-26,4292,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-10-27,14,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-10-28,540,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-10-29,44,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-10-30,3598,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-10-31,4035,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-01,30,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-02,56,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-03,8019,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-04,4009,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-05,18,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-06,191,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-07,710,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-08,661,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-09,90,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-10,2016,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-11,6971,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-12,85,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-13,75,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-14,63,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-15,97,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-16,70,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-17,123,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-18,4190,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-19,94,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-20,153,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-21,3050,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-22,57,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-23,4640,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-24,66,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-25,5794,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-26,634,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-27,534,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-28,2996,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-29,58,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-11-30,4186,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-01,92,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-02,5210,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-03,152,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-04,89,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-05,79,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-06,66,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-07,232,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-08,266,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-09,731,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-10,152,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-11,124,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-12,123,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-13,2898,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-14,118,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-15,76,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-16,5689,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-17,106,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-18,3660,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-19,1354,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-20,5577,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-21,85,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-22,1434,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-23,205,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-24,246,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-25,2131,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-26,3494,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-27,465,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-28,6942,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-29,67,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-30,49,Apple Health App,iPhone,Apple Inc.,20:41:56
2022-12-31,571,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-01,11936,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-02,1636,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-03,189,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-04,2067,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-05,2308,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-06,437,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-07,455,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-08,992,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-09,3838,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-10,4662,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-11,113,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-12,4333,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-13,4198,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-14,3968,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-15,1162,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-16,397,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-17,4798,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-18,80,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-19,3905,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-20,813,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-21,88,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-22,121,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-23,3786,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-24,5607,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-25,199,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-26,3161,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-27,65,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-28,52,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-29,8,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-30,20,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-01-31,4316,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-01,30,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-02,5299,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-03,40,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-04,5434,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-05,407,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-06,424,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-07,3841,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-08,3751,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-09,1239,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-10,4516,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-11,114,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-12,925,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-13,2492,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-14,3738,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-15,387,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-16,275,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-17,25,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-18,2797,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-19,30,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-20,2887,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-21,78,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-22,4911,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-23,2295,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-24,225,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-25,97,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-26,127,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-27,118,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-02-28,2817,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-01,159,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-02,5603,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-03,201,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-04,684,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-05,656,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-06,3598,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-07,4539,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-08,4321,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-09,3941,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-10,127,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-11,26,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-12,76,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-13,1440,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-14,123,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-15,2163,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-16,3264,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-17,204,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-18,48,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-19,148,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-20,441,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-21,4081,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-22,5,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-23,51,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-24,989,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-25,84,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-26,166,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-27,106,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-28,17,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-29,44,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-30,148,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-03-31,63,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-01,23,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-02,1183,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-03,145,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-04,90,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-05,3845,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-06,4301,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-07,131,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-08,115,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-09,145,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-10,227,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-11,133,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-12,521,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-13,87,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-14,121,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-15,160,Apple Health App,iPhone,Apple Inc.,20:41:56
2023-04-16,219,Apple Health App,iPhone,Apple Inc.,20:41:56
